created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Sun Dec 10 12:28:56 +0000 2023;1733826128744452494;"prsiden Bakal Tindak Tegas Pelaku TPPO Pengungsi RohingyaPresiden Bakal Tindak Tegas Pelaku TPPO Pengungsi Rohingya https://t.co/lRlqE3VqxU";0;0;0;0;in;1705500650120044544;1733826128744452494;fannyyuliaaa;https://twitter.com/fannyyuliaaa/status/1733826128744452494
Sun Dec 10 12:28:54 +0000 2023;1733826120309760064;"peresiden Bakal Tindak Tegas pelakunya TPPO Pengungsi RohingyaPresiden Bakal Tindak Tegas pelakunya TPPO Pengungsi Rohingya https://t.co/aAKCKhQrWN";0;0;0;0;in;1705501777431572480;1733826120309760064;fitrihasianii;https://twitter.com/fitrihasianii/status/1733826120309760064
Sun Dec 10 12:28:52 +0000 2023;1733826111795253578;"prsidem Bakal Tindak Tegas plaku TPPO Pengungsi RohingyaPresiden Bakal Tindak Tegas plaku TPPO Pengungsi Rohingya https://t.co/jP8Ouu8a93";0;0;0;0;in;1705501188769361920;1733826111795253578;jessifadilla;https://twitter.com/jessifadilla/status/1733826111795253578
Sun Dec 10 12:28:50 +0000 2023;1733826101951234362;"persiden Bakal Tindak Tegas pelakunya TPPO Pengungsi RohingyaPresiden Bakal Tindak Tegas pelakunya TPPO Pengungsi Rohingya https://t.co/2ItPUENJCg";0;0;0;0;in;1705500329046110208;1733826101951234362;narinhanny;https://twitter.com/narinhanny/status/1733826101951234362
Sun Dec 10 12:28:48 +0000 2023;1733826093483016440;"presideng Bakal Tindak Tegas plaku TPPO Pengungsi RohingyaPresiden Bakal Tindak Tegas plaku TPPO Pengungsi Rohingya https://t.co/BTd1Vjw7pD";0;0;0;0;in;1705501540843433984;1733826093483016440;irhamiifatia;https://twitter.com/irhamiifatia/status/1733826093483016440
Sun Dec 10 12:28:45 +0000 2023;1733826081097200085;"Presiden Bakal Tindak Tegas Pelaku TPPO Pengungsi RohingyaPresiden Bakal Tindak Tegas Pelaku TPPO Pengungsi Rohingya https://t.co/MZ1PP6kSRR";0;0;0;0;in;1705303701857193984;1733826081097200085;tinnanandiyah;https://twitter.com/tinnanandiyah/status/1733826081097200085
Sun Dec 10 12:28:42 +0000 2023;1733826069550280891;"peresiden Bakal Tindak Tegas pelakunya TPPO Pengungsi RohingyaPresiden Bakal Tindak Tegas pelakunya TPPO Pengungsi Rohingya https://t.co/eRtld1xjuj";0;0;0;0;in;1705483190503350272;1733826069550280891;KireinaAlm9;https://twitter.com/KireinaAlm9/status/1733826069550280891
Sun Dec 10 12:28:40 +0000 2023;1733826060817768742;"prsidem Bakal Tindak Tegas plaku TPPO Pengungsi RohingyaPresiden Bakal Tindak Tegas plaku TPPO Pengungsi Rohingya https://t.co/WL8o5jBxkM";0;0;0;0;in;1705277416720171010;1733826060817768742;RadhiCinta2;https://twitter.com/RadhiCinta2/status/1733826060817768742
Sun Dec 10 12:28:39 +0000 2023;1733826055956549931;"Etnis Rohingya itu ga diakui kewarganegaraannya sama Myanmar goblok, terus lu sekarang nyuruh mereka datang bawa paspor lewat imigrasi? Otak lu di pantat?";0;0;1;14;in;720230959124090881;1733826055956549931;masuksoerga;https://twitter.com/masuksoerga/status/1733826055956549931
Sun Dec 10 12:28:38 +0000 2023;1733826051871293902;"prsiden Bakal Tindak Tegas Pelaku TPPO Pengungsi RohingyaPresiden Bakal Tindak Tegas Pelaku TPPO Pengungsi Rohingya https://t.co/KrgCc0gpOP";0;0;0;0;in;1705491514829504512;1733826051871293902;KusumaZafira6;https://twitter.com/KusumaZafira6/status/1733826051871293902
Sun Dec 10 12:28:36 +0000 2023;1733826045286244470;"Orang Rohingya itu cepat bisa bahasa Melayu Malaysia ya";0;0;0;0;in;1598049730172719106;1733826045286244470;pypypetw;https://twitter.com/pypypetw/status/1733826045286244470
Sun Dec 10 12:28:36 +0000 2023;1733826043944050708;"Presiden Bakal Tindak Tegas Pelaku TPPO Pengungsi RohingyaPresiden Bakal Tindak Tegas Pelaku TPPO Pengungsi Rohingya https://t.co/xfQ1p72X6S";0;0;0;0;in;1705197405619310592;1733826043944050708;ArsyadiraBel;https://twitter.com/ArsyadiraBel/status/1733826043944050708
Sun Dec 10 12:28:34 +0000 2023;1733826034938810466;"persiden Bakal Tindak Tegas pelakunya TPPO Pengungsi RohingyaPresiden Bakal Tindak Tegas pelakunya TPPO Pengungsi Rohingya https://t.co/qBMeIV83dz";0;0;0;0;in;1705270409501999105;1733826034938810466;LailaMeidia5;https://twitter.com/LailaMeidia5/status/1733826034938810466
Sun Dec 10 12:28:32 +0000 2023;1733826025904373975;"presideng Bakal Tindak Tegas plaku TPPO Pengungsi RohingyaPresiden Bakal Tindak Tegas plaku TPPO Pengungsi Rohingya https://t.co/vhJjfDX6hu";0;0;0;0;in;1705273041079701504;1733826025904373975;MalikaAmaraa7;https://twitter.com/MalikaAmaraa7/status/1733826025904373975
Sun Dec 10 12:28:28 +0000 2023;1733826010184102038;"Jokowi Minta plaku TPPO Terkait Pengungsi Rohingya Ditindak Tegas https://t.co/AIZNWEWV1l";0;0;0;0;in;1705186297344892928;1733826010184102038;NisZalfaNaura5;https://twitter.com/NisZalfaNaura5/status/1733826010184102038
Sun Dec 10 12:28:27 +0000 2023;1733826004542713911;"Jokowi Minta Pelaku TPPO Terkait Pengungsi Rohingya Ditindak Tegas https://t.co/qkgpbHHs5v";0;0;0;0;in;1705255995017240578;1733826004542713911;KiranaAure3;https://twitter.com/KiranaAure3/status/1733826004542713911
Sun Dec 10 12:28:25 +0000 2023;1733825998796574891;"Joko Widodo Minta pelakunya TPPO Terkait Pengungsi Rohingya Ditindak Tegas https://t.co/326UakgTdC";0;0;0;0;in;1705262444774633472;1733825998796574891;AzzahraQon1;https://twitter.com/AzzahraQon1/status/1733825998796574891
Sun Dec 10 12:28:24 +0000 2023;1733825992265965580;"Joko Widodo Minta Pelaku TPPO Terkait Pengungsi Rohingya Ditindak Tegas https://t.co/fKU99WFWeE";0;0;0;0;in;1704907606274564096;1733825992265965580;AdindaPram23;https://twitter.com/AdindaPram23/status/1733825992265965580
Sun Dec 10 12:28:22 +0000 2023;1733825985857130788;"Jokowi Minta plaku TPPO Terkait Pengungsi Rohingya Ditindak Tegas https://t.co/zHVJQC8bTz";0;0;0;0;in;1705159492764413952;1733825985857130788;LaksonoRafael;https://twitter.com/LaksonoRafael/status/1733825985857130788
Sun Dec 10 12:28:21 +0000 2023;1733825979251061131;"Joko Widodo Minta Pelaku TPPO Terkait Pengungsi Rohingya Ditindak Tegas https://t.co/bsybNhWrM2";0;0;0;0;in;1705155382447165440;1733825979251061131;diah_maharani64;https://twitter.com/diah_maharani64/status/1733825979251061131
Sun Dec 10 12:28:19 +0000 2023;1733825972661899285;"Joko Widodo Minta pelakunya TPPO Terkait Pengungsi Rohingya Ditindak Tegas https://t.co/kRH4RQivyR";0;0;0;0;in;1705152572741636096;1733825972661899285;RatihIrsyamani;https://twitter.com/RatihIrsyamani/status/1733825972661899285
Sun Dec 10 12:28:17 +0000 2023;1733825965846073611;"Jokowi Minta Pelaku TPPO Terkait Pengungsi Rohingya Ditindak Tegas https://t.co/nNOzWINxbC";0;0;0;0;in;1705156957580283904;1733825965846073611;ikrom_nawawi;https://twitter.com/ikrom_nawawi/status/1733825965846073611
Sun Dec 10 12:28:14 +0000 2023;1733825951967162636;"Jokowi Minta plaku TPPO Terkait Pengungsi Rohingya Ditindak Tegas https://t.co/wVXUdN65W3";0;0;0;0;in;1705149561633906688;1733825951967162636;MilkaAdira;https://twitter.com/MilkaAdira/status/1733825951967162636
Sun Dec 10 12:28:11 +0000 2023;1733825938687963381;"Joko Widodo Minta Pelaku TPPO Terkait Pengungsi Rohingya Ditindak Tegas https://t.co/fPmIuhoo4l";0;0;0;0;in;1704548233601761281;1733825938687963381;UlfaNurwit10;https://twitter.com/UlfaNurwit10/status/1733825938687963381
Sun Dec 10 12:28:09 +0000 2023;1733825930844659996;"Joko Widodo Minta pelakunya TPPO Terkait Pengungsi Rohingya Ditindak Tegas https://t.co/PYk6TgKKDn";0;0;0;0;in;1705138334606192640;1733825930844659996;BilaSyabani;https://twitter.com/BilaSyabani/status/1733825930844659996
Sun Dec 10 12:28:07 +0000 2023;1733825923601080417;"Jokowi Minta plaku TPPO Terkait Pengungsi Rohingya Ditindak Tegas https://t.co/guIwUhJvv5";0;0;0;0;in;1704552687440904193;1733825923601080417;AriSeti7516675;https://twitter.com/AriSeti7516675/status/1733825923601080417
Sun Dec 10 12:28:06 +0000 2023;1733825916529434773;"Jokowi Minta Pelaku TPPO Terkait Pengungsi Rohingya Ditindak Tegas https://t.co/gt0QfIRsdv";0;0;0;0;in;1704550648421945344;1733825916529434773;AditaNovasari;https://twitter.com/AditaNovasari/status/1733825916529434773
Sun Dec 10 12:28:04 +0000 2023;1733825909726363669;"Jokowi Minta Pelaku TPPO Terkait Pengungsi Rohingya Ditindak Tegas https://t.co/znQOFchBDX";0;0;0;0;in;1705135934709383168;1733825909726363669;MirantiLaura;https://twitter.com/MirantiLaura/status/1733825909726363669
Sun Dec 10 12:28:01 +0000 2023;1733825898640724338;"Joko Widodo Minta pelakunya TPPO Terkait Pengungsi Rohingya Ditindak Tegas https://t.co/gkzvZkbiaq";0;0;0;0;in;1705082848280276992;1733825898640724338;Tambayongn_9;https://twitter.com/Tambayongn_9/status/1733825898640724338
Sun Dec 10 12:28:00 +0000 2023;1733825891535650914;"Jokowi Minta Pelaku TPPO Terkait Pengungsi Rohingya Ditindak Tegas https://t.co/tYTdywwR42";0;0;0;0;in;1704699741043613696;1733825891535650914;AiraniTesa;https://twitter.com/AiraniTesa/status/1733825891535650914
Sun Dec 10 12:27:59 +0000 2023;1733825888222105929;"Udah bisa ditebak, isu negatif rohingya yang tiba-tiba booming belakangan ini mengarahnya kemana.";0;0;0;0;in;504046426;1733825888222105929;Coretanditoilet;https://twitter.com/Coretanditoilet/status/1733825888222105929
Sun Dec 10 12:27:58 +0000 2023;1733825884740846000;"Joko Widodo Minta Pelaku TPPO Terkait Pengungsi Rohingya Ditindak Tegas https://t.co/BCpZpWjsxM";0;0;0;0;in;1704539822118027265;1733825884740846000;VirnandaSe7;https://twitter.com/VirnandaSe7/status/1733825884740846000
Sun Dec 10 12:27:57 +0000 2023;1733825878600331303;"Joko Widodo Minta pelakunya TPPO Terkait Pengungsi Rohingya Ditindak Tegas https://t.co/My0dQE4MJD";0;0;0;0;in;1704546431149985792;1733825878600331303;kamila_lutfiah;https://twitter.com/kamila_lutfiah/status/1733825878600331303
Sun Dec 10 12:27:55 +0000 2023;1733825870673187229;"Jokowi Minta Pelaku TPPO Terkait Pengungsi Rohingya Ditindak Tegas https://t.co/HS4mA1BvK7";0;0;0;0;in;1705412503759712256;1733825870673187229;arlanfdl;https://twitter.com/arlanfdl/status/1733825870673187229
Sun Dec 10 12:27:53 +0000 2023;1733825864180302004;"Jokowi Minta plaku TPPO Terkait Pengungsi Rohingya Ditindak Tegas https://t.co/wVxn98xN13";0;0;0;0;in;1704535769216598017;1733825864180302004;maharani_70;https://twitter.com/maharani_70/status/1733825864180302004
Sun Dec 10 12:27:52 +0000 2023;1733825857884709244;"Joko Widodo Minta pelakunya TPPO Terkait Pengungsi Rohingya Ditindak Tegas https://t.co/eUNJ2RVq2E";0;0;0;0;in;1704533659704025088;1733825857884709244;AuroraBiwa4;https://twitter.com/AuroraBiwa4/status/1733825857884709244
Sun Dec 10 12:27:47 +0000 2023;1733825839207465200;"-c- yang nyaman dan aman itu di "katanya" Bangladesh? Aku bener-bener meragukan berita keburukan Rohingya akhir-akhir ini. Rasanya makin dibesar-besarkan, dan terlihat dibuat-buat oleh orang-orang yg tidak setuju Rohingya mengungsi di sini. -c-";0;1;0;0;in;1313692525807296516;1733825440144670830;veyeaemieli;https://twitter.com/veyeaemieli/status/1733825839207465200
Sun Dec 10 12:27:47 +0000 2023;1733825837345186199;"Joko Widodo Minta Pelaku TPPO Terkait Pengungsi Rohingya Ditindak Tegas https://t.co/eJ0xvSI4kN";0;0;0;0;in;1705409395759419392;1733825837345186199;rafifnovenda;https://twitter.com/rafifnovenda/status/1733825837345186199
Sun Dec 10 12:27:45 +0000 2023;1733825830655267059;"Joko Widodo Minta pelakunya TPPO Terkait Pengungsi Rohingya Ditindak Tegas https://t.co/6CVoYYx2KG";0;0;0;0;in;1705214966884868096;1733825830655267059;cinthyawj;https://twitter.com/cinthyawj/status/1733825830655267059
Sun Dec 10 12:27:44 +0000 2023;1733825825760514051;"viral terbaru anastasya kh viral skandal artis tobrut abg viral smp viral colmek jilboobs jilbab viral malam minggu chindo survey Rohingya   Obat perangsang cewek manjur 💦081390003979  #SANGE_AAAAAAAAAAH  #sangeberat  #SANGE_AAAAAAAAAAAAH  #viral2023 #vcshijab https://t.co/yAE9Fn31Eu";0;0;0;0;in;744625030542176257;1733825825760514051;perangsang_obat;https://twitter.com/perangsang_obat/status/1733825825760514051
Sun Dec 10 12:27:44 +0000 2023;1733825824288326139;"Joko Widodo Minta Pelaku TPPO Terkait Pengungsi Rohingya Ditindak Tegas https://t.co/nAUEQLa9Kl";0;0;0;0;in;1705209322983292929;1733825824288326139;noviteni7;https://twitter.com/noviteni7/status/1733825824288326139
Sun Dec 10 12:27:42 +0000 2023;1733825817959100574;"Joko Widodo Minta Pelaku TPPO Terkait Pengungsi Rohingya Ditindak Tegas https://t.co/veqbhHk8iW";0;0;0;0;in;1705240585106550784;1733825817959100574;intankhasnh;https://twitter.com/intankhasnh/status/1733825817959100574
Sun Dec 10 12:27:41 +0000 2023;1733825811441172591;"Jokowi Minta plaku TPPO Terkait Pengungsi Rohingya Ditindak Tegas https://t.co/19K8IHeoIj";0;0;0;0;in;1705227512484388864;1733825811441172591;rhauliaa_;https://twitter.com/rhauliaa_/status/1733825811441172591
Sun Dec 10 12:27:39 +0000 2023;1733825805107806632;"Joko Widodo Minta pelakunya TPPO Terkait Pengungsi Rohingya Ditindak Tegas https://t.co/f6xN5vtHNU";0;0;0;0;in;1705396738738290688;1733825805107806632;kanaya_khaira;https://twitter.com/kanaya_khaira/status/1733825805107806632
Sun Dec 10 12:27:37 +0000 2023;1733825798103269579;"Jokowi Minta Pelaku TPPO Terkait Pengungsi Rohingya Ditindak Tegas https://t.co/1IGheiLtbS";0;0;0;0;in;1705244147660238848;1733825798103269579;keisyaasntia;https://twitter.com/keisyaasntia/status/1733825798103269579
Sun Dec 10 12:27:36 +0000 2023;1733825791371448641;"Jokowi Minta Pelaku TPPO Terkait Pengungsi Rohingya Ditindak Tegas https://t.co/KwdLLO7VPa";0;0;0;0;in;1705218318767124480;1733825791371448641;layy_f4;https://twitter.com/layy_f4/status/1733825791371448641
Sun Dec 10 12:27:34 +0000 2023;1733825784543121422;"Jokowi Minta plaku TPPO Terkait Pengungsi Rohingya Ditindak Tegas https://t.co/qJSi1HrJQW";0;0;0;0;in;1705399263054958592;1733825784543121422;dhittm_0;https://twitter.com/dhittm_0/status/1733825784543121422
Sun Dec 10 12:27:32 +0000 2023;1733825774288056527;"Joko Widodo Minta pelakunya TPPO Terkait Pengungsi Rohingya Ditindak Tegas https://t.co/wg5P5d91wD";0;0;0;0;in;1704747157847482368;1733825774288056527;intan_mawlaa;https://twitter.com/intan_mawlaa/status/1733825774288056527
Sun Dec 10 12:27:30 +0000 2023;1733825768051094012;"Jokowi Minta plaku TPPO Terkait Pengungsi Rohingya Ditindak Tegas https://t.co/9x9HRNF3n4";0;0;0;0;in;1704752590305804288;1733825768051094012;daffa_r1valdi;https://twitter.com/daffa_r1valdi/status/1733825768051094012
Sun Dec 10 12:27:29 +0000 2023;1733825761810022409;"Jokowi Minta Pelaku TPPO Terkait Pengungsi Rohingya Ditindak Tegas https://t.co/zUJXSIsZTN";0;0;0;0;in;1704733985132437505;1733825761810022409;syifalvita;https://twitter.com/syifalvita/status/1733825761810022409
Sun Dec 10 12:27:26 +0000 2023;1733825751601082414;"@txtdrimedia wapres ga perlu banyak ngomong. liat tu wapres sekarang sekalinya ngomong mau bawa rohingya ke batam 🤣🤣";0;0;0;1;in;1547350476026392577;1733719319958479073;dewix666;https://twitter.com/dewix666/status/1733825751601082414
Sun Dec 10 12:27:25 +0000 2023;1733825744797835667;"Jokowi Minta plaku TPPO Terkait Pengungsi Rohingya Ditindak Tegas https://t.co/mG3YEM4LeI";0;0;0;0;in;1704738354712203264;1733825744797835667;dwipramithaa_;https://twitter.com/dwipramithaa_/status/1733825744797835667
Sun Dec 10 12:27:23 +0000 2023;1733825737684308024;"Joko Widodo Minta Pelaku TPPO Terkait Pengungsi Rohingya Ditindak Tegas https://t.co/kwhoXSc7CX";0;0;0;0;in;1704743492311044096;1733825737684308024;ayuwlyh;https://twitter.com/ayuwlyh/status/1733825737684308024
Sun Dec 10 12:27:21 +0000 2023;1733825731116044446;"Joko Widodo Minta pelakunya TPPO Terkait Pengungsi Rohingya Ditindak Tegas https://t.co/UV9kwx3xdU";0;0;0;0;in;1704726561805725696;1733825731116044446;malitassrf;https://twitter.com/malitassrf/status/1733825731116044446
Sun Dec 10 12:27:20 +0000 2023;1733825723843137601;"Jokowi Minta Pelaku TPPO Terkait Pengungsi Rohingya Ditindak Tegas https://t.co/Flq5uCbxSB";0;0;0;0;in;1704729966519443456;1733825723843137601;ppamelliana;https://twitter.com/ppamelliana/status/1733825723843137601
Sun Dec 10 12:27:17 +0000 2023;1733825713537728535;"Joko Widodo Minta pelakunya TPPO Terkait Pengungsi Rohingya Ditindak Tegas https://t.co/1buJesDseM";0;0;0;0;in;1704699263765377024;1733825713537728535;audreyyd_;https://twitter.com/audreyyd_/status/1733825713537728535
Sun Dec 10 12:27:16 +0000 2023;1733825706671710704;"Joko Widodo Minta Pelaku TPPO Terkait Pengungsi Rohingya Ditindak Tegas https://t.co/Xqbbk1rg4x";0;0;0;0;in;1705304100013998081;1733825706671710704;ramasyafrudinn;https://twitter.com/ramasyafrudinn/status/1733825706671710704
Sun Dec 10 12:27:14 +0000 2023;1733825699809812533;"Joko Widodo Minta Pelaku TPPO Terkait Pengungsi Rohingya Ditindak Tegas https://t.co/u9vdE3MCdO";0;0;0;0;in;1704719116513554432;1733825699809812533;tiaarakarlia;https://twitter.com/tiaarakarlia/status/1733825699809812533
Sun Dec 10 12:27:12 +0000 2023;1733825692771701017;"Jokowi Minta Pelaku TPPO Terkait Pengungsi Rohingya Ditindak Tegas https://t.co/7EkbKNSm3x";0;0;0;0;in;1705303649088569344;1733825692771701017;thoriqrizkyyy;https://twitter.com/thoriqrizkyyy/status/1733825692771701017
Sun Dec 10 12:27:11 +0000 2023;1733825686144725354;"Jokowi Minta plaku TPPO Terkait Pengungsi Rohingya Ditindak Tegas https://t.co/ydwSMqCjHF";0;0;0;0;in;1704708125620875264;1733825686144725354;pujifitr;https://twitter.com/pujifitr/status/1733825686144725354
Sun Dec 10 12:27:09 +0000 2023;1733825679429652927;"Joko Widodo Minta pelakunya TPPO Terkait Pengungsi Rohingya Ditindak Tegas https://t.co/rH6BGuOMeZ";0;0;0;0;in;1705296501679980545;1733825679429652927;febbysiviaa;https://twitter.com/febbysiviaa/status/1733825679429652927
Sun Dec 10 12:27:07 +0000 2023;1733825672639062426;"Jokowi Minta Pelaku TPPO Terkait Pengungsi Rohingya Ditindak Tegas https://t.co/401ORasKgq";0;0;0;0;in;1705296408063209472;1733825672639062426;alviaacarla;https://twitter.com/alviaacarla/status/1733825672639062426
Sun Dec 10 12:27:07 +0000 2023;1733825669707260221;"Gilak sih baca komen2 orang-orang soal rohingya di IG. Jahat2!";0;0;0;0;in;278040168;1733825669707260221;janggelanungu;https://twitter.com/janggelanungu/status/1733825669707260221
Sun Dec 10 12:27:06 +0000 2023;1733825666091802932;"Jokowi Minta plaku TPPO Terkait Pengungsi Rohingya Ditindak Tegas https://t.co/TuXZxxJ603";0;0;0;0;in;1705303572123090944;1733825666091802932;shenafannita;https://twitter.com/shenafannita/status/1733825666091802932
Sun Dec 10 12:27:03 +0000 2023;1733825654326735030;"Joko Widodo Minta Pelaku TPPO Terkait Pengungsi Rohingya Ditindak Tegas https://t.co/ERJLs3G1VS";0;0;0;0;in;1705296357341396993;1733825654326735030;darakeziaa;https://twitter.com/darakeziaa/status/1733825654326735030
Sun Dec 10 12:26:56 +0000 2023;1733825626224873843;"Jokowi Minta plaku TPPO Terkait Pengungsi Rohingya Ditindak Tegas https://t.co/0yTtubjLda";0;0;0;0;in;1705296297174106112;1733825626224873843;syafiraafifahh;https://twitter.com/syafiraafifahh/status/1733825626224873843
Sun Dec 10 12:26:56 +0000 2023;1733825623838388649;"@SinarOnline Rohingya perlu dihalau kluar dr Malaysia dan dihntr blik ke tmpt asal mrk";0;0;1;1;in;1681266525863559168;1733810322505695448;ZukiHasan69;https://twitter.com/ZukiHasan69/status/1733825623838388649
Sun Dec 10 12:26:33 +0000 2023;1733825527952388547;"Yg masalah rohingya itu kok tega banget sih sampe di becandaiin mau ambil organya kalau mau tolak baik2 aja gk sih gk usah sampai di de-human in? Blm lagi hoaks2 kyk mau dikasih pulau banyak lagi";0;0;0;0;in;1104894312913883137;1733825527952388547;nyawn5;https://twitter.com/nyawn5/status/1733825527952388547
Sun Dec 10 12:26:00 +0000 2023;1733825388454015388;"@_CocoteTonggo_ Kemana ya @HumasBakamlaRI @bakamla_ri @mohmahfudmd @jokowi ko kapal rohingya bisa bebas gitu ?";0;0;1;1;in;888421316319039489;1733782809863758288;Valhallaah;https://twitter.com/Valhallaah/status/1733825388454015388
Sun Dec 10 12:25:51 +0000 2023;1733825353263833186;"Soal Pengungsi Rohingya, UNHCR Kaki Tangan Amerika Serikat? https://t.co/jKrMfkdE69";0;0;0;0;in;1234774867704049664;1733825353263833186;telisik_id;https://twitter.com/telisik_id/status/1733825353263833186
Sun Dec 10 12:25:30 +0000 2023;1733825261916086666;"@syaendha @CNNIndonesia Bukan soal gak di kasih makan bro,justru kalau gak di kasih makan dan penampungan,mereka akan berbuat kriminal dengan menjarah atau merampas makanan pribumi,jadi yg ada  malah tambah bikin susah,hidup gak tenang,justru yg benar tolak aja pengungsi rohingya";0;0;0;0;in;1696243295733874688;1733736097325498621;wantokoplok;https://twitter.com/wantokoplok/status/1733825261916086666
Sun Dec 10 12:25:13 +0000 2023;1733825191284015170;"Dua kapal berisi sekitar 400 pengungsi Rohingya tiba di Aceh pada Ahad (10/12/2023). Mereka mendarat di Kabupaten Pidie dan Aceh Besar. #acehkini   https://t.co/KBVEDqcSVf https://t.co/jSchpswD9C";0;0;0;0;in;1095505508956422144;1733825191284015170;acehkini;https://twitter.com/acehkini/status/1733825191284015170
Sun Dec 10 12:24:35 +0000 2023;1733825032605008145;"📌LINK DAFTAR SELIR69 : https://t.co/T1hnLKuccj PERNGENTOTAN TERDAHSYAT #viralvideo #ニキ18歳祝成人  Adiba BEM UGM Pendek #LoveStory Bournemouth #PERSIBDAY Arsenal Zara Girona Rohingya Febri Minggu #ShanDay Survey Munchen Gacor SERVER THAILAND Mantap Thailand https://t.co/aExeNssIKq";0;3;1;7;in;1715366851059027968;1733825032605008145;agenselir694772;https://twitter.com/agenselir694772/status/1733825032605008145
Sun Dec 10 12:23:36 +0000 2023;1733824787091497013;"Joko Widodo Minta pelakunya TPPO Terkait Pengungsi Rohingya Ditindak Tegas https://t.co/WCXFAkHHEF";0;0;0;0;in;1704418621475430400;1733824787091497013;audimelissaa;https://twitter.com/audimelissaa/status/1733824787091497013
Sun Dec 10 12:23:31 +0000 2023;1733824765977411829;"Jokowi Minta Pelaku TPPO Terkait Pengungsi Rohingya Ditindak Tegas https://t.co/M0tLelC57G";0;0;0;0;in;1704418477497614336;1733824765977411829;imeldasari002;https://twitter.com/imeldasari002/status/1733824765977411829
Sun Dec 10 12:23:23 +0000 2023;1733824733173690394;"Joko Widodo Minta Pelaku TPPO Terkait Pengungsi Rohingya Ditindak Tegas https://t.co/MbFpVm05PF";0;0;0;0;in;1704418574755086336;1733824733173690394;sandrareyanaa;https://twitter.com/sandrareyanaa/status/1733824733173690394
Sun Dec 10 12:23:16 +0000 2023;1733824701066297684;"Jokowi Minta plaku TPPO Terkait Pengungsi Rohingya Ditindak Tegas https://t.co/sO4csVNuCe";0;0;0;0;in;1704833543212593152;1733824701066297684;ZafiraRizk44;https://twitter.com/ZafiraRizk44/status/1733824701066297684
Sun Dec 10 12:23:09 +0000 2023;1733824672612168126;"Joko Widodo Minta pelakunya TPPO Terkait Pengungsi Rohingya Ditindak Tegas https://t.co/Zuj9hpFsQb";0;0;0;0;in;1704829831068917760;1733824672612168126;maharaselen6;https://twitter.com/maharaselen6/status/1733824672612168126
Sun Dec 10 12:23:02 +0000 2023;1733824643545649182;"Jokowi Minta Pelaku TPPO Terkait Pengungsi Rohingya Ditindak Tegas https://t.co/WVym0r09oI";0;0;0;0;in;1704828393643257856;1733824643545649182;annisarsyd6;https://twitter.com/annisarsyd6/status/1733824643545649182
Sun Dec 10 12:22:49 +0000 2023;1733824587207786922;"curiga ini isu rohingya yg belakangan naik ada hubungannya sama judi online yg pusatnya banyak di myanmar.";0;0;0;0;in;93128151;1733824587207786922;r_elhakim;https://twitter.com/r_elhakim/status/1733824587207786922
Sun Dec 10 12:22:47 +0000 2023;1733824580157059132;"@logos_id Halo min, saya ingin bergabung utk ngobrol di podcast dan webinarnya  Karena saya ingin sharing soal apa yg terjadi di Myanmar (Rohingya dan Kudeta) yang dmn ini gak pernah dibahas media lokal + ini juga dari sudut pandang warga setempat krn lgsg saya wawancara warganya.";0;0;3;7;in;1180815511;1733824193626808405;Ardaffaf;https://twitter.com/Ardaffaf/status/1733824580157059132
Sun Dec 10 12:22:28 +0000 2023;1733824499236381058;"KH. MUNIF ZUHRI  Adiba • Zara • perngentotan terdahsyat • BEM UGM • Rohingya • ganteng banget • pendek • Minggu • sore https://t.co/tkXQRso5u9";0;0;0;1;in;1378911463436288000;1733824499236381058;caepriecrxn_;https://twitter.com/caepriecrxn_/status/1733824499236381058
Sun Dec 10 12:21:40 +0000 2023;1733824301072355815;"Kedua nya sama sama Kurang Pengalaman, DUA-DUANYA GAK BISA NGOMONG . Menkopolhukam, Pak Anies, BEM UGM, Bawaslu, Pak Sugeng, Pendek, COBAIN, Survey, PERNGENTOTAN TERDASYAT, Rebahan, Dadakan, Emyu, Rohingya, FACIAL WASH, Kembang, Adiba, Asahi, Zara, Ganjar - Mahfud, Minggu https://t.co/z0OmogUTLt";1;0;0;1;in;1244292531090624512;1733824301072355815;YudhaShanny2;https://twitter.com/YudhaShanny2/status/1733824301072355815
Sun Dec 10 12:21:20 +0000 2023;1733824217312121179;"@neohistoria_id gue baca aja takut😫 its okay kalo ga setuju rohingya krn gue pun juga gitu, tapi kalo pemikirannya gini sih udah diluar nurul banget";0;0;0;0;in;1288351016362979329;1733674722075050399;milkychocooooo;https://twitter.com/milkychocooooo/status/1733824217312121179
Sun Dec 10 12:21:16 +0000 2023;1733824198462869645;"#viralvideo,zara,Rohingya,BEM UGM,survey. #PERSIBDAY Live streaming 🇮🇩 BRI LIGA 1 INDONESIA Persib Bandung vs Persik Kediri link ➡️ https://t.co/DrW8cO7C3g https://t.co/wF42RNtUfm";0;1;0;1;in;1322885080017068033;1733824198462869645;lazmall;https://twitter.com/lazmall/status/1733824198462869645
Sun Dec 10 12:20:55 +0000 2023;1733824111913456102;"@melekinaja @japarali123 @KamusKecil01 @bandacatturas lu yg muter2, padahal jelas benang merahnya, lu dukung rohingya datang ke indo, sedangkan gue dan mayoritas warga negara indonesia, gak dukung..karena mikirin potensi ke depannya...";0;0;0;0;in;841182948065853440;1733698264636285077;PutriSyalala8;https://twitter.com/PutriSyalala8/status/1733824111913456102
