created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Fri Dec 08 15:33:17 +0000 2023;1733147743517028768;"@neohistoria_id @m_marshel 5. Kita gak boleh menganak tirikan bangsa sendiri hanya gara2 ada warga negara lain mengungsi. Rakyat kita masih byk yg susah, bertahun2 hidup luntang lantung di jalan.  Ya gimana perasaan rakyat kita yang melihat warga rohingya dapat kehidupan yg layak?";0;0;0;0;in;1594211476935307265;1733028831932629243;thedanapati;https://twitter.com/thedanapati/status/1733147743517028768
Fri Dec 08 15:32:49 +0000 2023;1733147626831507729;"Wapres Ma'ruf Amin Buka Opsi Pulau Galang Jadi Tempat Pengungsi Rohingya https://t.co/gX5wDmN2AC";0;0;0;1;in;978806873720700928;1733146955881304339;Redaksi_5News;https://twitter.com/Redaksi_5News/status/1733147626831507729
Fri Dec 08 15:32:48 +0000 2023;1733147622792401293;"@UNHCRIndo @UNinIndonesia Gak ada untungya bantu etnis benalu ini, karna rakyat indonesia sendiri masih susah,etnis yg maunya hidup enak,kelakuan kayak tai,  orang orangya yg super jorok, cuih haram indonesia bantu rohingya benalu ini";0;0;0;1;in;1344976842046914560;1733100715822756290;roswati_yani;https://twitter.com/roswati_yani/status/1733147622792401293
Fri Dec 08 15:32:42 +0000 2023;1733147599392432479;"@skyrim8764801 @RevoNugroho @Fafava_ofamsf @gunasatwam @txtdrimedia Knp ke Vietnam blh, ke Rohingya gk blh?";0;0;0;0;in;733781586;1733014768930402812;KGamesa;https://twitter.com/KGamesa/status/1733147599392432479
Fri Dec 08 15:32:19 +0000 2023;1733147502541770942;"@herricahyadi @Aceh @jokowi @UNHCRIndo WOI NGENTOT CAHYADI ANJING! PRESIDEN REPUBLIK INDONESIA @jokowi  LO UDAH LIAT STATEMENTNYA BELOM? ADANYA HUMAN TRAFFICKING SOAL PENGUNGSI ROHINGYA! CLEAR YAAA CAHYADI SINI LO PULANG KE INDONESIA MAU GW TEPAK PALA LO";0;3;0;0;in;1247959387194273792;1733129950776193089;jajaajaja420;https://twitter.com/jajaajaja420/status/1733147502541770942
Fri Dec 08 15:32:17 +0000 2023;1733147495667212560;"@KontenBerfaedah Ga begitu,penolakan pengungsi Rohingya terkait kasus penyelundupan dari Bangladesh, Indonesia sudah membantu tapi punya keterbatasan dan tidak bisa menampung selamanya, tempat Rohingya sdh disediakan di pulau bgaladesh BKN di indo";0;0;0;0;in;778822646024720384;1733006298483224835;joni_member;https://twitter.com/joni_member/status/1733147495667212560
Fri Dec 08 15:32:14 +0000 2023;1733147482220355595;"Skirt /Rok keren ✨😍 🍒https://t.co/a1nEwsmkM2 🍒https://t.co/TF4Xl6Cjg3  🍒https://t.co/oOYFpW5eiz  #RacunShopee #thek2 #bemugm #malam #rohingya #jungkook #LastTwilightSeriesEP4 #jamal #seneng #NCT127 #makhlukitem https://t.co/DlzTcIHFZR";0;0;0;0;in;1339874174760747008;1733147482220355595;hamsinahasan_;https://twitter.com/hamsinahasan_/status/1733147482220355595
Fri Dec 08 15:32:06 +0000 2023;1733147447717941256;"Ngawur ini, mustinya ditelisik lagi masalah pengungsi Rohingya itu apa di daerah asalnya. Kalau perang berarti urusan birokrasinya bagaimana, kalau terancam hidupnya terus krn apa. Bayangin aja kita merasa gak aman dan gak sejahtera, terus bawa kapal masuk wilayah Thailand";0;1;0;0;in;1561407859438624773;1733147447717941256;hikmahngopi;https://twitter.com/hikmahngopi/status/1733147447717941256
Fri Dec 08 15:31:59 +0000 2023;1733147417254768960;"@aqfiazfan Usut Tuntas Mafia Penyelundup Pengungsi Rohingya! https://t.co/YeDP0xPpCL";0;0;0;1;in;786549338818224128;1733072518930727413;akuratco;https://twitter.com/akuratco/status/1733147417254768960
Fri Dec 08 15:31:54 +0000 2023;1733147395373084766;"Makin jijik sekali aku liat komentar orang-orang Indo yg anti Rohingya.";0;0;0;0;in;752349584;1733147395373084766;ArisRiiss;https://twitter.com/ArisRiiss/status/1733147395373084766
Fri Dec 08 15:31:52 +0000 2023;1733147386883838429;"@neohistoria_id @m_marshel 4. Bung. ayolah.. jangan dibutakan dengan kemanusiaan. Kemanusiaan itu perlu, tapi paham tempat. Liat kekacauan warga rohingya di Malaysia? Warga rohignya itu memang wataknya seperti itu. Mengacau. hidup seenaknya, tidak taat aturan, dsb.";0;1;0;0;in;1594211476935307265;1733028831932629243;thedanapati;https://twitter.com/thedanapati/status/1733147386883838429
Fri Dec 08 15:31:50 +0000 2023;1733147379917074631;"@AvaSiRem Sumpah benalu banget. Di kasih hati minta jantung. Sumpah gatau diri banget sih Rohingya. Meresahkan bgt";0;3;0;2;in;2967114719;1733068475097399520;Rismacima_;https://twitter.com/Rismacima_/status/1733147379917074631
Fri Dec 08 15:31:49 +0000 2023;1733147375848624145;"@Makmun_Rasyid @BuayaEmpang mungkin savic berminat menampung 2 atw 3 orang aja pengungsi rohingya dirumahnya.";0;0;0;0;in;1464277866619805696;1732983767961350541;budiono8520;https://twitter.com/budiono8520/status/1733147375848624145
Fri Dec 08 15:31:43 +0000 2023;1733147350556938373;"@blantik_pedhet1 @jokowi @PKSejahtera Usut Tuntas Mafia Penyelundup Pengungsi Rohingya! https://t.co/YeDP0xPpCL";0;0;0;0;in;786549338818224128;1733073269652439393;akuratco;https://twitter.com/akuratco/status/1733147350556938373
Fri Dec 08 15:31:25 +0000 2023;1733147274015064479;"@UNinIndonesia @UNHCRIndo @IOMIndonesia @Kemlu_RI @pusinfopolhukam @Kemenkumham_RI @ASEAN @ASEAN_UN @AREAJULID @OHCHRAsia @RefugeesMedia Terlepas dari hoax atau tidak, bawa pergi rohingya dari indonesia khususnya Aceh! Ga ada tempat untuk mereka disini!!";0;0;2;2;in;1304689148150779905;1732972966424850631;xolovelybubu;https://twitter.com/xolovelybubu/status/1733147274015064479
Fri Dec 08 15:31:22 +0000 2023;1733147261583130916;"@ventableu Pisan. Oke, gak mau nampung Rohingya, I geddit kita jg susah. Tp beda bgt narasinya sama yg juga ngeselin tp beda warna kulit.  Mana banyak bule negara KGB, tp reaksinya cm haha hihi. Heran aku, kamerad.";0;0;0;0;in;76278158;1733142641888370968;zeazeejiggy;https://twitter.com/zeazeejiggy/status/1733147261583130916
Fri Dec 08 15:31:04 +0000 2023;1733147187276840967;"@jokowi Kalo pencari suaka #rohingya bayarnya 7-14 juta, pencari suaka dari negara lain bayarnya bisa sampai 11K USD atau setara 165 juta rupiah  https://t.co/R0wR9qRxQJ  #asylumseeker #Refugee";0;1;0;0;in;339730413;1733084460172845500;efertweenas;https://twitter.com/efertweenas/status/1733147187276840967
Fri Dec 08 15:31:03 +0000 2023;1733147184085021096;"@herricahyadi @m_marshel Usut Tuntas Mafia Penyelundup Pengungsi Rohingya! https://t.co/YeDP0xPpCL";0;0;0;1;in;786549338818224128;1733032061659996466;akuratco;https://twitter.com/akuratco/status/1733147184085021096
Fri Dec 08 15:30:49 +0000 2023;1733147124035187124;"Presiden Joko Widodo (Jokowi) pada Jumat menyebut jaringan perdagangan manusia diduga menjadi dalang kedatangan pengungsi #Rohingya  di #Indonesia. #INDONESIATOLAKROHINGYA https://t.co/4n7bzdYVac";0;0;1;1;in;1192389223313096704;1733147124035187124;TitikTerangNews;https://twitter.com/TitikTerangNews/status/1733147124035187124
Fri Dec 08 15:30:40 +0000 2023;1733147085929898437;"Cie Amerika mau cuci tangan 🤣 terus mau ngebuyarin fokus Indo dengan Rohingya *PBB emng ga guna";0;0;0;0;in;328773896;1733147085929898437;nuzulajar;https://twitter.com/nuzulajar/status/1733147085929898437
Fri Dec 08 15:30:29 +0000 2023;1733147042342695110;"Kawan Kabinet, mari simak selengkapnya pernyataan Presiden @jokowi terkait pengungsi Rohingya yang masuk ke Indonesia, terutama ke Aceh, yang disampaikan di Istana Merdeka, Jakarta, Jumat (08/12/2023).  #LensaKabinet https://t.co/lliCdz0Bsn";0;1;0;0;in;260686783;1733105358242185543;setkabgoid;https://twitter.com/setkabgoid/status/1733147042342695110
Fri Dec 08 15:30:24 +0000 2023;1733147019122983286;"Omong-omong soal Rohingya... https://t.co/zfGoPhXbds";0;0;0;0;in;371323385;1733147019122983286;noffret;https://twitter.com/noffret/status/1733147019122983286
Fri Dec 08 15:30:22 +0000 2023;1733147012957360461;"@AvaSiRem Usut Tuntas Mafia Penyelundup Pengungsi Rohingya! https://t.co/YeDP0xPpCL";0;0;0;5;in;786549338818224128;1733068475097399520;akuratco;https://twitter.com/akuratco/status/1733147012957360461
Fri Dec 08 15:30:20 +0000 2023;1733147004719726782;"5. TNI-AL ada main di belakang makanya bisa kecolongan para penyelundup orang Rohingya.   Penyelundupan lewat laut biasanya dilakukan dengan kapal nelayan berukuran sedang yang jarang memiliki peralatan radio untuk menghindari deteksi radar patroli AL. Thats why kita kecolongan.";0;1;0;0;in;1275748253099646978;1733146992480841860;alien_sengklek;https://twitter.com/alien_sengklek/status/1733147004719726782
Fri Dec 08 15:30:20 +0000 2023;1733147001909661980;"@neohistoria_id @m_marshel 3. Pemerintah Myanmar sudah 1000% final tidak akan memberikan kesempatan kepada rohingya untuk kembali ke Myanmar. Sementara itu negara Bangladesh sudah membuka pintu untuk pengungsi rohingya. Mereka sudah membangun hunian layak, tapi warga rohingya menolak. Alasannya apa?";0;1;0;0;in;1594211476935307265;1733028831932629243;thedanapati;https://twitter.com/thedanapati/status/1733147001909661980
Fri Dec 08 15:30:20 +0000 2023;1733147001439846669;"4. Rohingya adalah Israel 2.0  Beda ya. Israel ngungsi ke tanah Palestina itu udah dapet sponsor dari Inggris lewat Balfour Declaration 1917. Rohingya ngungsi ke luar Myanmar disponsori ama penyelundup dan malaikat maut.";0;1;0;1;in;1275748253099646978;1733146992480841860;alien_sengklek;https://twitter.com/alien_sengklek/status/1733147001439846669
Fri Dec 08 15:30:19 +0000 2023;1733146997815939461;"3. Rohingya diem doang dapet pulau.   Mereka gak diberi pulau, cuma diizinkan tinggal sementara alias NUMPANG di pulau tersebut. Solutif sekali kan? Saudara di Aceh bebas, Rohingya dapet hunian, Para netizen bisa mikirin cara paling biadab buat nyingkirin mereka kalo bikin salah.";0;1;0;0;in;1275748253099646978;1733146992480841860;alien_sengklek;https://twitter.com/alien_sengklek/status/1733146997815939461
Fri Dec 08 15:30:19 +0000 2023;1733146997736222814;"Skirt / Rok keren ✨😍 🍒https://t.co/kRIT1E44pd 🍒https://t.co/NqAcM244Ws  🍒https://t.co/EenMkHMalS  #RacunShopee #thek2 #bemugm #malam #rohingya #jungkook #LastTwilightSeriesEP4 #jamal #seneng #NCT127 #makhlukitem https://t.co/d5kerSe8Z3";0;0;0;0;in;1339874174760747008;1733146997736222814;hamsinahasan_;https://twitter.com/hamsinahasan_/status/1733146997736222814
Fri Dec 08 15:30:18 +0000 2023;1733146994452078768;"2. Orang Rohingya nganggur doang dapet duit ama hunian.   Bantuan dana tidak datang dari pemerintah, tapi dari PBB dan itu diberikan karena mereka gabisa dipekerjakan di sini. Kenapa gak diberi pekerjaan? Haha. Kalian ada TKA resmi aja pada kepanasan apalagi ada TKA ilegal.";0;1;0;0;in;1275748253099646978;1733146992480841860;alien_sengklek;https://twitter.com/alien_sengklek/status/1733146994452078768
Fri Dec 08 15:30:17 +0000 2023;1733146992480841860;"Logical Fallacy Fear-Mongering soal Rohingya: 1. Orang Rohingya bakal dikasih kewarganegaraan Indonesia  Orang Rohingya gak bakal bisa jadi WNI selama mereka masuk secara ilegal atau menggunakan visa yang gak sesuai dengan tujuan mereka.";0;1;0;1;in;1275748253099646978;1733146992480841860;alien_sengklek;https://twitter.com/alien_sengklek/status/1733146992480841860
Fri Dec 08 15:30:09 +0000 2023;1733146955881304339;"Ma’ruf Amin Buka Opsi Pulau Galang Jadi Penampungan Pengungsi Rohingya, Pemkot Batam: Kami Siap https://t.co/JLJMs1ZBMp #5news #wakilpresiden #Rohingya";0;1;0;1;in;978806873720700928;1733146955881304339;Redaksi_5News;https://twitter.com/Redaksi_5News/status/1733146955881304339
Fri Dec 08 15:30:00 +0000 2023;1733146919529037940;"Ini tanggapan Jokowi soal pengungsi Rohingya masuk RI..https://t.co/N0b0BUMhc3";0;0;0;0;in;231355136;1733146919529037940;SINDOnews;https://twitter.com/SINDOnews/status/1733146919529037940
Fri Dec 08 15:29:52 +0000 2023;1733146887543480734;"Yuk diborong mumpung lagi cuci gudang !! 🙏⤵️  https://t.co/dXutOVOqrV  #puzzle #mainanedukasi tag BEM UGM iQOO12 The K2 Malam Komika Pil 1 Pil 2 Pil 3 Seneng Rohingya KDRT jungkook jihyo Jamal Muhammad Eunwoo #DohKyungSoo nayeon mainan edukasi kayu aika.edutoys edukatif anak 😍";0;0;0;0;in;1625664408;1733146887543480734;aikatoys;https://twitter.com/aikatoys/status/1733146887543480734
Fri Dec 08 15:29:35 +0000 2023;1733146813757280430;"@risesknight121 Usut Tuntas Mafia Penyelundup Pengungsi Rohingya! https://t.co/YeDP0xPpCL";0;0;0;0;in;786549338818224128;1732680441579323764;akuratco;https://twitter.com/akuratco/status/1733146813757280430
Fri Dec 08 15:29:27 +0000 2023;1733146780228018220;"Pengungsi Rohingya Ternyata Ada di Sidoarjo, Bagaimana Kehidupan Mereka?  Baca selengkapnya di https://t.co/QiGHRRVbEP  #rohingya #pengungsirohingya #rusunawajemundo #unhcr #sidoarjo https://t.co/9YfUnsSXBV";0;0;0;0;in;1723419373229215744;1733146780228018220;GibahinI92564;https://twitter.com/GibahinI92564/status/1733146780228018220
Fri Dec 08 15:29:24 +0000 2023;1733146767607452008;"@jokowi Usut Tuntas Mafia Penyelundup Pengungsi Rohingya! https://t.co/YeDP0xPpCL";0;0;0;1;in;786549338818224128;1733084460172845500;akuratco;https://twitter.com/akuratco/status/1733146767607452008
Fri Dec 08 15:29:13 +0000 2023;1733146720551514439;"@UNHCRIndo @UNinIndonesia Namun disini melihat tingkah warga rohingya seakan kacang lupa kulitnya membuat warga kita marah. Seharusnya UNHCR Indonesia sebagai lembaga yang mengatur mobilisasi dari pengungsi rohingya dari bangladesh harusnya memiliki regulasi yang ketat";0;1;0;2;in;1047802001474482177;1733100715822756290;nichijou92;https://twitter.com/nichijou92/status/1733146720551514439
Fri Dec 08 15:29:09 +0000 2023;1733146704239849700;"@neohistoria_id @m_marshel 1. persentase yang 0.0001 % itu untuk apa? mewajarkan hal yang salah?  2. rohingya bukan penjajah? ini mungkin benar tapi juga bisa dibantah. Karena masih simpang siur.  Tapi apa salahnya menganggap orang yg maksa masuk negara sbg penjajah? precaution lho.  3.........";0;1;0;1;in;1594211476935307265;1733028831932629243;thedanapati;https://twitter.com/thedanapati/status/1733146704239849700
Fri Dec 08 15:29:07 +0000 2023;1733146696568447098;"@sosmedkeras Tuh ya udh di kasih liat lewat negara tetangga kelakuan rakyat rohingya. kenapa pula indonesia ini masih mau nerima rakyat rohingya sih. KELAKUANNYA SE GATAU DIRI INI LOH??!! BUBARIN UNHCR INDONESIA DEH";0;0;0;1;in;1415902081630670851;1733107898736361894;bukaannmalaikat;https://twitter.com/bukaannmalaikat/status/1733146696568447098
Fri Dec 08 15:29:03 +0000 2023;1733146678054781089;"@lilaccountz Rohingya bnyk sisi kontranya, ga apple to apple";0;0;0;0;in;1388281605198729222;1732783000302346261;Balanceism;https://twitter.com/Balanceism/status/1733146678054781089
Fri Dec 08 15:28:54 +0000 2023;1733146642864586850;"Mari belajar soal #rohingya.";0;0;0;0;in;1484211593609383936;1733146642864586850;BungDenni;https://twitter.com/BungDenni/status/1733146642864586850
Fri Dec 08 15:28:40 +0000 2023;1733146583137755236;"ENAK BGT YA NJIIING!!! SEMENTARA BANYAK RAKYAT ASLI INDONESIA MENDERITA, SUSAH CARI MAKAN. BALIK KE BANGLADESH KAU ROHINGYA BUSUK BAU KETEK!!! 😡";0;0;0;0;in;1550418431681261569;1733146583137755236;akuncuansaya;https://twitter.com/akuncuansaya/status/1733146583137755236
Fri Dec 08 15:27:10 +0000 2023;1733146207198085529;"Presiden Jokowi menegaskan untuk memberikan bantuan kemanusiaan kepada para pengungsi Rohingya, dengan tetap mengutamakan masyarakat lokal. https://t.co/Bid4MgwPtX #InvestorDaily #Keuangan #Investor";0;0;0;0;in;238091066;1733146207198085529;InvestorID;https://twitter.com/InvestorID/status/1733146207198085529
Fri Dec 08 15:27:01 +0000 2023;1733146169570893842;"@UNHCRIndo @UNinIndonesia Rohingya itu pemberontak makanya diusir, dan diperangi kirim ke Australia atau new Zealand saja";0;0;1;3;in;964129709004013569;1733100715822756290;KaEivan;https://twitter.com/KaEivan/status/1733146169570893842
Fri Dec 08 15:26:42 +0000 2023;1733146090260910477;"@gruplawak @neohistoria_id Ya jauhlah. Israel bisa sewenang2 krn didukung US - UniEropa dkk, sebelum nyaplok ada kelompok yahudi ekstrem yg beli tanah palestin sebelumnya. Rohingya mah gada back up";0;0;0;0;in;1400785617760358403;1733010793137098803;dlidingdliding;https://twitter.com/dlidingdliding/status/1733146090260910477
Fri Dec 08 15:26:19 +0000 2023;1733145993674432776;"@jokowi Cari pak pelakunya. Sekalian yg menyebar kenbcian ke rohingya pa";0;0;0;0;in;1582735216665595905;1733084460172845500;agngxyzzz;https://twitter.com/agngxyzzz/status/1733145993674432776
Fri Dec 08 15:26:09 +0000 2023;1733145948442993042;"Terombang-ambing di laut, melihat keluarganya dibunuh di atas kapal, dijadikan "ping-pong" maritim    Laporan apik ini merekam secara dekat pengalaman traumatis pengungsi Rohingya    Penting dibaca untuk menetralisir racun-racun hoax yang belakangan bertebaran";0;2;8;28;in;1206518264811020289;1733145948442993042;Mythicalforest;https://twitter.com/Mythicalforest/status/1733145948442993042
Fri Dec 08 15:26:04 +0000 2023;1733145929937793528;"@KontenBerfaedah Rohingya dari negara mana sih";0;0;0;0;in;1552172313914720256;1733006298483224835;SamMuji5;https://twitter.com/SamMuji5/status/1733145929937793528
Fri Dec 08 15:26:04 +0000 2023;1733145927358325185;"@neohistoria_id @m_marshel Oke kita kasihan , iba melihat penderitaan rohingya , tapi bagaimana dengan warga lokal setelah mengetahui pengungsi rohingya tidak merasa cukup diberi bantuan , sudh di beri makanan ada bbrapa pengungsi malah membuangnya , Sdh memberi tapi tidak mensyukuri , justru kita yg rugi.";0;0;0;0;in;1578068647297552384;1733028831932629243;Aby88101;https://twitter.com/Aby88101/status/1733145927358325185
Fri Dec 08 15:25:52 +0000 2023;1733145879165686112;"@matifasis @sosmedkeras buat yg nyalahin TNI AL kenapa dibiarin aja pengungsi rohingya ke Aceh, salah satu alasannya adalah kalo kita mengembalikan mereka ke myanmar, Indonesia bisa saja melanggar amnesti HAM, ya solusi nya si beberapa negara yg ada pengungsi rohingya nya bisa utk menekan Myanmar.";0;0;0;0;in;1463421471204593665;1733107898736361894;noconversazion;https://twitter.com/noconversazion/status/1733145879165686112
Fri Dec 08 15:25:41 +0000 2023;1733145833770762561;"@JanissaryD_Last Bahkan akun islam pun ikut²an hujat rohingya.... Padahal isi temlen nya bela Palestina";0;0;0;1;in;1091528229079330816;1733143666548473966;SmokesOnMyHead;https://twitter.com/SmokesOnMyHead/status/1733145833770762561
Fri Dec 08 15:25:35 +0000 2023;1733145808357515693;"Ga rela aku pantai lampuuk yg gitu cantiknya disampahin orang rohingya...";0;0;0;0;in;264613244;1733145808357515693;Shadowruiner;https://twitter.com/Shadowruiner/status/1733145808357515693
Fri Dec 08 15:25:28 +0000 2023;1733145779471270315;"@UNHCRIndo @UNinIndonesia Dilihat dari pro kontra permasalahan rohingya ini memang indonesia memiliki realitas dalam  melaksanakan kewajiban untuk ketertiban dunia, serta melindungi HAM setiap orang sesuai dengan yang tertuang dalam UUD 1945. Namun...";0;1;0;2;in;1047802001474482177;1733100715822756290;nichijou92;https://twitter.com/nichijou92/status/1733145779471270315
Fri Dec 08 15:25:27 +0000 2023;1733145774945669452;"Tahun 1950 an sempat ada etnis Rohingya menjabat sebagai menteri di pemerintahan Myanmar. Gara2 kudeta militer, Myanmar jadi otoriter dan gak mengakui etnis Rohingya sebagai warganya.   Pemerintah Myanmar bikin susah negara tetangga.";0;0;3;9;in;129745434;1733145774945669452;hidahidaan;https://twitter.com/hidahidaan/status/1733145774945669452
Fri Dec 08 15:25:08 +0000 2023;1733145696268951973;"@fyfyafiya @thalasophilees @neohistoria_id @m_marshel Sdh pernah nge-google belum info2 ttg refugee Rohingya? Tau ga kalau udah ada yg diterima di Amerika Serikat. Jumlahnya  2000 orang, dan itu cuman yg di Chicago. Sekali lg, Indonesia itu tempat sementara sblm di-approve di negaral tujuan akhir https://t.co/plF3QhE5m4";0;2;0;0;in;1245685001108090881;1733028831932629243;ElioAglio;https://twitter.com/ElioAglio/status/1733145696268951973
Fri Dec 08 15:25:05 +0000 2023;1733145682171822356;"..karena kemakan hoax dan rasisin Rohingya.";0;0;0;0;in;950285046396567553;1733144093201772936;lantukinosa;https://twitter.com/lantukinosa/status/1733145682171822356
Fri Dec 08 15:24:43 +0000 2023;1733145589611950310;"@wongsugeeh @taurusbaikkk @DetConan6 @gopay @sosmedkeras LAH gue bkn bela rohingya, gue bela kemanusiaan. mna kemarin yg blg "ga perlu jd muslim u/ bela palestina, ckup pnya kemanusiaan". mreka jg korban genosida kyk palestina.  ngapa takut sm rohingya yg jmlhnya cm 0.001% dr jumlah rakyat indo 278jt. israel aja kewalahan ngadepin indo";0;3;0;0;in;1591714138111082496;1732396355174449377;awakeningeraa;https://twitter.com/awakeningeraa/status/1733145589611950310
Fri Dec 08 15:24:30 +0000 2023;1733145535446741088;"@erwinquu Usir aja itu pengungsi ROHINGYA mn ketegasan Presiden RI 🇮🇩 @jokowi , ini Republik Indonesia 🇮🇩 yang berdaulat kenapa harus tunduk pada permainan UNHCR. Lihatlah di Malaysia mereka juga bikin masalah minta tanah, minta makan minta duit pdhl pengagungan kita tinggi.🤔 https://t.co/4aBfAVfyka";0;0;0;0;in;1709061812593840128;1732792392892449080;senatorbiiiin;https://twitter.com/senatorbiiiin/status/1733145535446741088
Fri Dec 08 15:24:23 +0000 2023;1733145506262716669;"@matifasis @sosmedkeras Otak kau rasis, India tamil emang kek gini semua sifatnya goblok !!! Rohingya paling parah";0;1;0;1;in;997968990776393729;1733107898736361894;ZaynHadane;https://twitter.com/ZaynHadane/status/1733145506262716669
Fri Dec 08 15:24:09 +0000 2023;1733145449031421971;"Pengungsi Rohingya iki ga nduwe wedhi mbe wong Ndarjo..   Iso e ngamuk ngerusak rusunawa Puspa Agro mek goro-goro listrik mati😶😶😶😶😶";0;0;0;0;in;1241911118815096832;1733145449031421971;milkyxland;https://twitter.com/milkyxland/status/1733145449031421971
Fri Dec 08 15:24:06 +0000 2023;1733145436385345597;"https://t.co/ROeFGcrfr0 Polisi tangkap enam pengungsi Rohingya yang sempat kabur";0;0;0;0;in;2421788773;1733145436385345597;Antara_Kalteng;https://twitter.com/Antara_Kalteng/status/1733145436385345597
Fri Dec 08 15:24:03 +0000 2023;1733145420421874173;"@UNHCRIndo @giIangmahesa @UNinIndonesia Min kok ga ada poin bakal dibalikin ke negara atau wilayah asal itu etnis rohingya?";0;0;0;0;in;99047675;1733100715822756290;jemangggg;https://twitter.com/jemangggg/status/1733145420421874173
Fri Dec 08 15:23:59 +0000 2023;1733145403271307693;"Diliat2 org rohingya emg anjg anjg deh";0;0;0;0;in;1696326064346484736;1733145403271307693;chillmenz;https://twitter.com/chillmenz/status/1733145403271307693
Fri Dec 08 15:23:50 +0000 2023;1733145369155096693;"@detikcom Pendatang Rohingya seakan dibiarkan, terlalu bebas mereka memasuki lautan indonesia";0;0;0;0;in;60360418;1733015803992096822;dark_smile;https://twitter.com/dark_smile/status/1733145369155096693
Fri Dec 08 15:23:34 +0000 2023;1733145299655516201;"Malam Minat DM ya sayang  INFO SLOT GACOR HARI INI || PRAGMA123  Link 21+ https://t.co/6e5ggaJHOG   Muhammad BEM UGM Malam iQOO12 The K2 KDRT Rohingya Komika Pil 1 Jamal NPWP UNHCR  #BungaHatiSalmaSalsabil #JumatBerkah  #slotgacorhariini https://t.co/FYd2y1Cfx8";0;0;0;0;in;1524930943;1733145299655516201;ovieafg;https://twitter.com/ovieafg/status/1733145299655516201
Fri Dec 08 15:23:15 +0000 2023;1733145222279041532;"🌸Crop Top summer🌸  THE K2 iQOO12 wa aja BEM UGM rohingya jungkook npwp Muhammad komika pil 1 Myanmar UNHCR ayaka   🔗 https://t.co/Z7kbXVkWfd  #BlinkSelcaDay #MATTERESISTANCEXFOURTH #PinkFriday2 #WINTERxMYDEMON #NCT127 #LastTwilightSeriesEP5 #viralvideo https://t.co/wP1A3OkH1t";0;0;0;0;in;1504972724615417856;1733145222279041532;kimtaeng398;https://twitter.com/kimtaeng398/status/1733145222279041532
Fri Dec 08 15:23:12 +0000 2023;1733145205866434654;"INI YG LAGI VIRAL KAKAK ADEK NGEN BRUTAL SAMPAI NANGIS2 😱  LINK DI KOMENTAR   Pelajar bokep indo viral terbaru vcs Vidio Indonesia colmek scandal bumil jilbab mesum bahan coli hijab memek basah Tante sange selebgram Aceh Rohingya #SANGE_AAAAAAAAAA #SANGE_AAAAAAAAAAH #viralvideo https://t.co/S7N2Alog0T";0;1;0;1;in;1714090138744262656;1733145205866434654;CaansDecaa81953;https://twitter.com/CaansDecaa81953/status/1733145205866434654
Fri Dec 08 15:23:04 +0000 2023;1733145173323141243;"Malam ini paling Seneng enak itu nyepin cewe cakep INFO SLOT GACOR HARI INI || PRAGMA123  Link 21+ https://t.co/oLBCfDtpIb   Muhammad BEM UGM Malam iQOO12 The K2 KDRT Rohingya Komika Pil 1 Jamal NPWP UNHCR  #BungaHatiSalmaSalsabil #JumatBerkah  #slotgacorhariini https://t.co/xdwpjQawTo";0;0;0;0;in;2254736833;1733145173323141243;link_pragma123;https://twitter.com/link_pragma123/status/1733145173323141243
Fri Dec 08 15:22:56 +0000 2023;1733145140577862142;"Faktor Penting Sebelum Membeli Apartemen!    Kontak Kami Untuk Mengikalan Properti Anda: +6285781664559 (mailto:safewayproperty.contac@gmail.com)    (#NCT127, iQOO12, BEM UGM, WA Aja, Rohingya, The K2, UNHCR, jungkook, Muhammad, Komika) https://t.co/CyuqxaRDtm";0;0;0;0;in;1724481750091620352;1733145140577862142;PropertySafeway;https://twitter.com/PropertySafeway/status/1733145140577862142
Fri Dec 08 15:22:48 +0000 2023;1733145108214612049;"Malam ini paling Seneng enak itu nyepin gacor  INFO SLOT GACOR HARI INI || PRAGMA123  Link 21+ https://t.co/AMjBedOo1Z   Muhammad BEM UGM Malam iQOO12 The K2 KDRT Rohingya Komika Pil 1 Jamal NPWP UNHCR  #BungaHatiSalmaSalsabil #JumatBerkah  #slotgacorhariini https://t.co/TQwVctV0Xw";0;0;0;0;in;564412617;1733145108214612049;PuspitaNurul123;https://twitter.com/PuspitaNurul123/status/1733145108214612049
Fri Dec 08 15:22:44 +0000 2023;1733145089080455365;"@Lohakusiapa1 @aliridhomuhamm2 @RandomWorldWar Dari IOM. Bukan dari pemerintah. Kalo ada orang yg iri sama pengungsi rohingya ya patut dipertanyakan kewarasannya.";0;0;0;0;in;1603651764154093568;1733008010254123295;KusumaJ40335609;https://twitter.com/KusumaJ40335609/status/1733145089080455365
Fri Dec 08 15:22:35 +0000 2023;1733145053248311414;"Malam ini paling Seneng enak itu nyepin inces gacor  INFO SLOT GACOR HARI INI || PRAGMA123  Link 21+ https://t.co/uwuAMgYrkr   Muhammad BEM UGM Malam iQOO12 The K2 KDRT Rohingya Komika Pil 1 Jamal NPWP UNHCR  #BungaHatiSalmaSalsabil #JumatBerkah  #slotgacorhariini https://t.co/huBzgqqwtf";0;0;0;0;in;600780385;1733145053248311414;ifa_schatzy;https://twitter.com/ifa_schatzy/status/1733145053248311414
